,Facility Size (sq Ft),"Revenue (US Dollars, million)","Net Income (US Dollars, million)",Total Employees,"Total Assets (US Dollars, million)",Owns Rents_Owns,Importer,Exporter,Manufacturing,Women Owned,Minority Owned,RevPerEm,RevPerSq,SqPerEm
13119,2534,0.074219,0,1,0,0,0,0,1,0,0,0.074219,2.93E-05,2534
13120,3550,0.06,0,2,0,0,0,0,0,0,0,0.03,1.69E-05,1775
13121,2172,0.061109,0,1,0,0,0,0,1,0,0,0.061109,2.81E-05,2172
13122,2172,0.059,0,1,0,0,0,0,1,0,0,0.059,2.72E-05,2172
13123,2572,0.077,0,1,0,0,0,0,1,0,0,0.077,2.99E-05,2572
13124,2830,0.05,0,2,0,0,0,0,1,1,0,0.025,1.77E-05,1415
13125,2363,0.05,0,2,0,0,0,0,1,0,0,0.025,2.12E-05,1181.5
13126,2534,0.037,0,1,0,0,0,0,1,0,0,0.037,1.46E-05,2534
13127,1275,0.036,0,1,0,0,0,0,0,1,0,0.036,2.82E-05,1275
13128,4417,0.08,0,4,0,0,0,0,1,0,0,0.02,1.81E-05,1104.25
13129,1815,0.038,0,1,0,0,0,1,1,1,0,0.038,2.09E-05,1815
13130,12440,,,,,0,0,0,1,0,0,,,
13131,2196,0.042704,0,1,0,0,0,0,0,0,0,0.042704,1.94E-05,2196
13132,2534,0.057,0,1,0,0,0,0,1,0,0,0.057,2.25E-05,2534
13133,39305,,,,,0,0,0,1,0,0,,,
13134,1732,0.044,0,1,0,0,0,0,0,0,0,0.044,2.54E-05,1732
13135,68590,,,,,0,0,0,1,0,0,,,
13136,43568,,,,,0,0,0,1,0,0,,,
13137,50000,,,,,0,0,0,1,0,0,,,
13138,31094,,,,,0,0,0,1,0,0,,,
13139,2240,1.4,0,41,0,0,0,0,0,0,0,0.034146341,0.000625,54.63414634
13140,1000,1.4,0,12,0,0,0,0,0,0,0,0.116666667,0.0014,83.33333333
13141,7438,1.4,0,16,0,0,0,0,1,0,0,0.0875,0.000188223,464.875
13142,5958,1.377303,0,10,0,0,0,0,1,0,0,0.1377303,0.000231169,595.8
13143,4402,1.5,0,12,0,0,0,0,1,0,0,0.125,0.000340754,366.8333333
13144,18000,1.3,0,15,0,0,1,0,1,0,0,0.086666667,7.22E-05,1200
13145,6108,1.3,0,16,0,0,0,0,1,0,0,0.08125,0.000212836,381.75
13146,6741,1.3,0,18,0,0,0,0,0,0,0,0.072222222,0.00019285,374.5
13147,7057,1.3,0,12,0,1,0,0,1,0,0,0.108333333,0.000184214,588.0833333
13148,5000,0.98,0,10,0,0,0,0,0,0,0,0.098,0.000196,500
13149,160000,200,0,250,0,0,1,0,1,0,0,0.8,0.00125,640
13150,16407,78.578717,0,300,0,0,0,0,1,0,0,0.261929057,0.004789341,54.69
13151,3000,72.696264,9.529704,240,0,1,0,0,0,0,0,0.3029011,0.024232088,12.5
13152,15944,210.256977,0,400,0,1,1,0,1,0,0,0.525642443,0.013187216,39.86
13153,9580,5.807501,0,58,0,1,0,0,1,0,0,0.100129328,0.000606211,165.1724138
13154,33600,6.487742,0.031111,32,0,1,0,0,1,0,0,0.202741938,0.000193088,1050
13155,32000,8.903327,0,52,0,1,0,0,1,0,0,0.171217827,0.000278229,615.3846154
13156,24455,9.926491,0,120,0,1,1,0,1,0,0,0.082720758,0.000405908,203.7916667
13157,2000000,613.516388,0,2620,0,0,1,1,1,0,0,0.23416656,0.000306758,763.3587786
13158,21720,14.736842,0,115,0,1,1,1,1,0,0,0.128146452,0.000678492,188.8695652
13159,12721,30,0,280,0,0,0,0,1,0,0,0.107142857,0.002358305,45.43214286
13160,100000,27.87894,0,130,0,1,1,0,1,0,0,0.214453385,0.000278789,769.2307692
13161,118000,37.67847,0,135,0,1,1,1,1,0,0,0.279099778,0.000319309,874.0740741
13162,2330,35.01942,0,228,0,0,0,0,0,0,0,0.153593947,0.015029794,10.21929825
13163,55000,34.992168,0,125,0,1,0,0,1,0,0,0.279937344,0.000636221,440
13164,28356,32.542552,0,140,0,1,0,0,1,0,0,0.2324468,0.001147643,202.5428571
13165,79000,26.532517,5.728228,400,0,1,0,0,1,0,0,0.066331293,0.000335855,197.5
13166,42000,26.483604,0,99,0,1,1,0,1,0,0,0.267511152,0.000630562,424.2424242
13167,350000,47.122492,0,300,0,1,0,0,1,0,0,0.157074973,0.000134636,1166.666667
13168,115000,46.208461,0,200,0,1,0,0,1,0,0,0.231042305,0.000401813,575
13169,27600,18.505232,0,66,0,0,0,0,1,0,0,0.280382303,0.000670479,418.1818182
13170,26000,18.223322,0,180,0,1,0,0,1,0,0,0.101240678,0.000700897,144.4444444
13171,56000,61.861481,0,208,0,1,1,0,1,0,0,0.297410966,0.001104669,269.2307692
13172,4000,6.151141,0,30,0,0,0,0,0,0,0,0.205038033,0.001537785,133.3333333
13173,3000,5.527517,0,24,0,0,0,0,1,0,0,0.230313208,0.001842506,125
13174,120000,5.408082,0,50,0,1,1,0,1,0,0,0.10816164,4.51E-05,2400
13175,10732,5.295628,0,35,0,0,1,1,1,0,0,0.151303657,0.000493443,306.6285714
13176,50000,25.238886,0,70,0,1,0,0,1,0,0,0.360555514,0.000504778,714.2857143
13177,3900,25,0,15,0,0,0,0,0,0,0,1.666666667,0.006410256,260
13178,120000,23.113635,0.66435,255,0,0,0,0,1,0,0,0.090641706,0.000192614,470.5882353
13179,60000,22.8524,0,87,0,0,0,0,1,0,0,0.262671264,0.000380873,689.6551724
13180,80000,22.221038,0,40,0,0,1,0,1,0,0,0.55552595,0.000277763,2000
13181,13700,11.863506,0,75,0,1,0,0,1,0,0,0.15818008,0.000865949,182.6666667
13182,31000,6.735956,0,20,0,0,1,0,1,0,0,0.3367978,0.000217289,1550
13183,20000,2.4,0,20,0,1,0,0,1,0,0,0.12,0.00012,1000
13184,8571,2.9,0,20,0,1,0,0,1,0,0,0.145,0.00033835,428.55
13185,26000,2.795735,0.088023,20,0,0,0,0,1,0,0,0.13978675,0.000107528,1300
13186,3000,2.614613,0,26,0,0,0,0,0,0,0,0.100562038,0.000871538,115.3846154
13187,6343,2.234578,0,11,0,0,0,0,1,0,0,0.203143455,0.00035229,576.6363636
13188,26000,2.224277,0,15,0,1,1,1,1,0,0,0.148285133,8.55E-05,1733.333333
13189,26130,2.13,0,20,0,0,0,0,1,0,0,0.1065,8.15E-05,1306.5
13190,55000,13.2,0,60,0,1,0,0,1,0,0,0.22,0.00024,916.6666667
13191,10000,7.646449,0,15,0,0,0,0,0,0,0,0.509763267,0.000764645,666.6666667
13192,16000,1,0,10,0,0,0,0,1,0,0,0.1,6.25E-05,1600
13193,4000,1,0,16,0,0,0,0,1,0,0,0.0625,0.00025,250
13194,83000,3.89361,0.058015,25,0,1,0,0,1,0,0,0.1557444,4.69E-05,3320
13195,24968,3.876396,0,76,0,1,0,0,1,1,0,0.051005211,0.000155255,328.5263158
13196,6457,4.269073,0,30,0,0,0,0,0,0,0,0.142302433,0.000661154,215.2333333
13197,9051,4,0,30,0,0,0,0,1,0,0,0.133333333,0.00044194,301.7
13198,14000,3.872933,0,65,0,0,0,0,0,0,0,0.059583585,0.000276638,215.3846154
13199,16000,4.359683,0,26,0,1,0,0,1,0,0,0.167680115,0.00027248,615.3846154
13200,33732,8.046325,0.190718,57,0,0,0,0,1,0,0,0.141163596,0.000238537,591.7894737
13201,6185,7.718346,0,25,0,0,0,0,0,0,0,0.30873384,0.001247914,247.4
13202,3229,0.999572,0,17,0,0,0,0,1,0,0,0.058798353,0.000309561,189.9411765
13203,37000,1.66672,-0.094432,18,0,0,0,0,1,1,1,0.092595556,4.50E-05,2055.555556
13204,5000,1.6,0,60,0,1,0,0,1,0,0,0.026666667,0.00032,83.33333333
13205,9900,1.6,0,40,0,1,0,0,1,0,0,0.04,0.000161616,247.5
13206,24000,3.215706,0,8,0,1,0,0,0,0,0,0.40196325,0.000133988,3000
13207,32544,3.1,0,,0,0,0,0,1,0,0,,9.53E-05,
13208,6402,0.94,0,10,0,1,0,0,1,0,0,0.094,0.000146829,640.2
13209,12000,1,0,9,0,1,0,0,1,0,0,0.111111111,8.33E-05,1333.333333
13210,2000,5,0,28,0,0,0,0,1,0,0,0.178571429,0.0025,71.42857143
13211,9580,4.965343,0,30,0,1,0,0,1,0,0,0.165511433,0.000518303,319.3333333
13212,8000,0.7,0,4,0,1,0,0,0,0,0,0.175,8.75E-05,2000
13213,22000,3.320997,0.028922,13,0,0,1,1,1,0,0,0.255461308,0.000150954,1692.307692
13214,6000,0.75,0,12,0,0,1,0,1,0,0,0.0625,0.000125,500
13215,4316,0.741205,0,4,0,0,0,0,1,0,0,0.18530125,0.000171734,1079
13216,3797,0.733251,0,8,0,0,0,0,0,0,0,0.091656375,0.000193113,474.625
13217,14000,0.68,0,8,0,0,0,0,1,0,0,0.085,4.86E-05,1750
13218,3060,0.75,0,10,0,1,0,0,1,0,0,0.075,0.000245098,306
13219,6048,0.75,0,10,0,0,0,0,1,0,0,0.075,0.000124008,604.8
13220,14000,2,0,15,0,0,0,0,1,0,0,0.133333333,0.000142857,933.3333333
13221,4000,0.51,0,6,0,1,0,1,1,0,0,0.085,0.0001275,666.6666667
13222,6483,1.1,0,12,0,0,0,0,1,0,0,0.091666667,0.000169675,540.25
13223,5881,0.53,0,8,0,1,0,0,1,0,0,0.06625,9.01E-05,735.125
13224,10000,0.78,0,10,0,0,0,0,1,0,0,0.078,7.80E-05,1000
13225,250,0.78,0,5,0,1,0,0,1,0,0,0.156,0.00312,50
13226,2300,0.5,0,1,0,0,0,1,1,0,0,0.5,0.000217391,2300
13227,10000,2,0,22,0,0,0,0,1,1,0,0.090909091,0.0002,454.5454545
13228,5000,2,0,18,0,0,0,0,1,0,0,0.111111111,0.0004,277.7777778
13229,2500,0.57,0,8,0,1,0,0,1,1,0,0.07125,0.000228,312.5
13230,7926,1.2,0,14,0,1,0,0,1,0,0,0.085714286,0.0001514,566.1428571
13231,6500,0.41,0,4,0,1,0,0,1,0,0,0.1025,6.31E-05,1625
13232,4000,0.4,0,5,0,1,0,0,1,0,0,0.08,0.0001,800
13233,2799,0.427108,0,2,0,0,0,0,0,0,0,0.213554,0.000152593,1399.5
13234,3500,0.425,0,4,0,0,0,0,1,0,0,0.10625,0.000121429,875
13235,4204,0.421072,0,4,0,0,0,0,1,0,0,0.105268,0.00010016,1051
13236,5036,0.42,0,6,0,0,0,0,1,0,0,0.07,8.34E-05,839.3333333
13237,4906,0.412973,0,6,0,0,0,0,1,0,0,0.068828833,8.42E-05,817.6666667
13238,4986,0.41,0,,0,0,0,0,0,0,0,,8.22E-05,
13239,11200,0.6,0,5,0,0,0,0,1,0,0,0.12,5.36E-05,2240
13240,3800,0.58,0,6,0,0,0,0,1,0,0,0.096666667,0.000152632,633.3333333
13241,2800,0.57,0,6,0,1,0,0,1,0,0,0.095,0.000203571,466.6666667
13242,1951,0.4,0,1,0,1,0,0,0,0,0,0.4,0.000205023,1951
13243,2000,1.2,0,15,0,0,0,0,1,0,0,0.08,0.0006,133.3333333
13244,6000,0.43,0,5,0,1,0,0,1,0,0,0.086,7.17E-05,1200
13245,5724,0.863424,0,8,0,0,0,0,1,0,0,0.107928,0.000150843,715.5
13246,6272,0.86,0,11,0,0,0,1,1,0,0,0.078181818,0.000137117,570.1818182
13247,3742,0.32,0,4,0,0,0,0,1,0,0,0.08,8.55E-05,935.5
13248,7000,0.32,0,5,0,0,0,0,1,0,0,0.064,4.57E-05,1400
13249,6500,0.6,0,12,0,0,0,0,1,0,0,0.05,9.23E-05,541.6666667
13250,12000,0.6,0,7,0,1,0,0,1,0,0,0.085714286,5.00E-05,1714.285714
13251,5500,0.45,0,8,0,0,0,0,1,0,0,0.05625,8.18E-05,687.5
13252,4204,0.447534,0,4,0,0,0,0,1,0,0,0.1118835,0.000106454,1051
13253,6207,0.89,0,25,0,0,0,0,1,0,0,0.0356,0.000143386,248.28
13254,8000,0.885541,0,11,0,0,0,1,1,0,0,0.080503727,0.000110693,727.2727273
13255,4310,0.343836,0,4,0,1,0,0,0,0,0,0.085959,7.98E-05,1077.5
13256,4000,0.618,0,12,0,0,0,0,0,0,0,0.0515,0.0001545,333.3333333
13257,30000,0.61,0,5,0,1,0,0,1,0,0,0.122,2.03E-05,6000
13258,2400,0.25,0,2,0,1,0,0,0,0,0,0.125,0.000104167,1200
13259,2000,0.25,0,4,0,0,0,0,1,0,0,0.0625,0.000125,500
13260,3232,0.25,0,3,0,0,0,0,1,0,0,0.083333333,7.74E-05,1077.333333
13261,5400,0.461941,0,10,0,1,0,0,1,0,0,0.0461941,8.55E-05,540
13262,5960,0.46,0,15,0,0,0,0,1,0,0,0.030666667,7.72E-05,397.3333333
13263,3045,0.46,0,5,0,0,0,0,1,0,0,0.092,0.000151067,609
13264,4383,0.46,0,5,0,1,0,0,0,0,0,0.092,0.000104951,876.6
13265,3825,0.259557,0,3,0,0,0,0,1,0,0,0.086519,6.79E-05,1275
13266,3250,0.35,0,5,0,1,0,0,1,0,0,0.07,0.000107692,650
13267,10000,0.35,0,5,0,0,0,0,1,0,0,0.07,3.50E-05,2000
13268,3600,0.35,0,10,0,1,0,0,1,0,0,0.035,9.72E-05,360
13269,2000,0.35,0,4,0,1,0,0,0,0,0,0.0875,0.000175,500
13270,3585,0.35,0,7,0,0,0,0,1,0,0,0.05,9.76E-05,512.1428571
13271,12500,0.35,0,7,0,1,0,0,1,0,0,0.05,2.80E-05,1785.714286
13272,11458,0.25,0,15,0,1,0,0,1,0,0,0.016666667,2.18E-05,763.8666667
13273,3683,0.64,0,12,0,0,0,0,1,0,0,0.053333333,0.000173771,306.9166667
13274,6025,0.27,0,,0,0,0,0,0,0,0,,4.48E-05,
13275,4072,0.49,0,10,0,0,0,0,0,0,0,0.049,0.000120334,407.2
13276,4000,0.48,0,3,0,0,0,0,0,0,0,0.16,0.00012,1333.333333
13277,2507,0.21,0,3,0,0,0,0,1,0,0,0.07,8.38E-05,835.6666667
13278,2000,0.36,0,6,0,0,0,1,0,0,0,0.06,0.00018,333.3333333
13279,2739,0.22,0,2,0,0,0,0,1,0,0,0.11,8.03E-05,1369.5
13280,3470,0.216122,0,2,0,1,0,0,1,0,0,0.108061,6.23E-05,1735
13281,3278,0.28,0,5,0,0,0,0,1,0,0,0.056,8.54E-05,655.6
13282,3229,0.202549,0,2,0,0,0,0,1,0,0,0.1012745,6.27E-05,1614.5
13283,3768,0.201911,0,3,0,0,0,0,1,0,0,0.067303667,5.36E-05,1256
13284,4000,0.5,0,6,0,1,0,0,1,0,0,0.083333333,0.000125,666.6666667
13285,6117,0.5,0,10,0,0,0,0,1,0,0,0.05,8.17E-05,611.7
13286,4204,0.22,0,4,0,0,0,0,1,0,0,0.055,5.23E-05,1051
13287,3864,0.37,0,7,0,0,0,0,0,0,0,0.052857143,9.58E-05,552
13288,1872,0.18,0,2,0,0,0,0,0,0,0,0.09,9.62E-05,936
13289,2240,0.18,0,2,0,0,0,0,0,0,0,0.09,8.04E-05,1120
13290,1200,0.18,0,2,0,0,0,0,1,0,0,0.09,0.00015,600
13291,4204,0.284201,0,4,0,0,0,0,1,0,0,0.07105025,6.76E-05,1051
13292,3768,0.18,0,3,0,0,0,0,1,1,0,0.06,4.78E-05,1256
13293,4204,0.23,0,4,0,0,0,0,1,0,0,0.0575,5.47E-05,1051
13294,2597,0.18,0,3,0,0,0,0,1,0,0,0.06,6.93E-05,865.6666667
13295,3566,0.39,0,4,0,0,0,0,1,0,0,0.0975,0.000109366,891.5
13296,3034,0.38,0,6,0,0,0,0,1,0,0,0.063333333,0.000125247,505.6666667
13297,3418,0.18889,0,2,0,1,0,0,1,0,0,0.094445,5.53E-05,1709
13298,2481,0.188442,0,1,0,0,0,0,1,0,0,0.188442,7.60E-05,2481
13299,3000,0.3,0,4,0,0,0,0,1,0,0,0.075,1.00E-04,750
13300,500,0.29,0,4,0,0,0,0,0,0,0,0.0725,0.00058,125
13301,4204,0.23,0,4,0,0,0,0,1,0,0,0.0575,5.47E-05,1051
13302,5000,0.23,0,4,0,0,0,0,1,0,0,0.0575,4.60E-05,1250
13303,2700,0.16,0,2,0,1,0,0,0,0,0,0.08,5.93E-05,1350
13304,3815,0.19,0,4,0,1,0,0,1,0,0,0.0475,4.98E-05,953.75
13305,3000,0.3,0,3,0,1,0,0,1,0,0,0.1,1.00E-04,1000
13306,4500,0.3,0,5,0,1,0,0,1,0,0,0.06,6.67E-05,900
13307,2507,0.3,0,3,0,0,0,0,1,0,0,0.1,0.000119665,835.6666667
13308,3229,0.16,0,2,0,0,0,0,1,0,0,0.08,4.96E-05,1614.5
13309,1205,0.2,0,,0,0,0,0,1,0,0,,0.000165975,
13310,2832,0.198837,0,2,0,0,0,0,0,0,0,0.0994185,7.02E-05,1416
13311,3768,0.196995,0,3,0,0,0,0,1,0,0,0.065665,5.23E-05,1256
13312,3229,0.196366,0,2,0,0,0,0,1,0,0,0.098183,6.08E-05,1614.5
13313,3229,0.14,0,2,0,0,0,0,1,0,0,0.07,4.34E-05,1614.5
13314,1974,0.14,0,1,0,1,0,0,0,0,0,0.14,7.09E-05,1974
13315,4204,0.164629,0,4,0,0,0,0,1,0,0,0.04115725,3.92E-05,1051
13316,2240,0.16,0,2,0,0,0,0,0,0,0,0.08,7.14E-05,1120
13317,2954,0.134015,0,4,0,0,0,0,1,0,0,0.03350375,4.54E-05,738.5
13318,2575,0.130271,0,3,0,0,0,0,0,0,0,0.043423667,5.06E-05,858.3333333
13319,1000,0.25,0,2,0,0,0,0,1,0,0,0.125,0.00025,500
13320,3729,0.249964,0,5,0,0,0,0,1,0,0,0.0499928,6.70E-05,745.8
13321,1974,0.14,0,1,0,1,0,0,0,0,0,0.14,7.09E-05,1974
13322,2400,0.2,0,3,0,1,0,0,1,0,0,0.066666667,8.33E-05,800
13323,1865,0.12,0,1,0,0,0,0,1,0,0,0.12,6.43E-05,1865
13324,55234,0.12,0,,0,0,0,0,1,0,0,,2.17E-06,
13325,3229,0.141986,0,2,0,0,0,0,1,0,0,0.070993,4.40E-05,1614.5
13326,200,0.14,0,2,0,0,0,0,0,0,0,0.07,0.0007,100
13327,2768,0.14,0,2,0,0,0,0,1,0,0,0.07,5.06E-05,1384
13328,3350,0.12,0,3,0,0,0,0,0,0,0,0.04,3.58E-05,1116.666667
13329,3278,0.12,0,2,0,0,0,0,1,0,0,0.06,3.66E-05,1639
13330,3000,0.2,0,2,0,0,0,0,0,0,0,0.1,6.67E-05,1500
13331,4906,0.2,0,6,0,0,0,0,1,0,0,0.033333333,4.08E-05,817.6666667
13332,3768,0.12,0,3,0,0,0,0,1,0,0,0.04,3.18E-05,1256
13333,8000,0.17,0,3,0,1,0,0,0,0,0,0.056666667,2.13E-05,2666.666667
13334,6300,0.17,0,4,0,0,0,0,0,0,0,0.0425,2.70E-05,1575
13335,2240,0.17,0,2,0,0,0,0,0,0,0,0.085,7.59E-05,1120
13336,3315,0.17,0,2,0,0,0,0,1,0,0,0.085,5.13E-05,1657.5
13337,3007,0.17,0,2,0,1,0,0,0,0,0,0.085,5.65E-05,1503.5
13338,1625,0.107337,0,2,0,0,0,0,1,1,0,0.0536685,6.61E-05,812.5
13339,1453,0.126013,0,1,0,0,0,0,0,0,0,0.126013,8.67E-05,1453
13340,3606,0.125,0,6,0,0,0,0,0,0,0,0.020833333,3.47E-05,601
13341,2518,0.125,0,1,0,0,0,0,1,0,0,0.125,4.96E-05,2518
13342,1248,0.125,0,1,0,0,0,0,1,0,0,0.125,0.00010016,1248
13343,3229,0.102407,0,2,0,0,0,0,1,0,0,0.0512035,3.17E-05,1614.5
13344,2739,0.175,0,2,0,0,0,0,1,0,0,0.0875,6.39E-05,1369.5
13345,3229,0.171434,0,2,0,0,0,0,1,0,0,0.085717,5.31E-05,1614.5
13346,2126,0.17,0,1,0,0,0,0,1,0,0,0.17,8.00E-05,2126
13347,3229,0.11,0,2,0,0,0,0,1,0,0,0.055,3.41E-05,1614.5
13348,2000,0.095,0,1,0,0,0,0,1,0,0,0.095,4.75E-05,2000
13349,3600,0.11,0,2,0,0,0,0,1,0,0,0.055,3.06E-05,1800
13350,1000,0.083,0,1,0,1,0,0,1,0,0,0.083,8.30E-05,1000
13351,3518,0.11,0,3,0,0,0,0,1,0,0,0.036666667,3.13E-05,1172.666667
13352,3470,0.13,0,2,0,1,0,0,1,0,0,0.065,3.75E-05,1735
13353,1558,0.086,0,1,0,0,0,0,1,0,0,0.086,5.52E-05,1558
13354,2207,0.072347,0,2,0,0,0,0,0,0,0,0.0361735,3.28E-05,1103.5
13355,1769,0.071362,0,1,0,0,0,0,1,1,0,0.071362,4.03E-05,1769
13356,1777,0.1,0,1,0,0,0,0,1,0,0,0.1,5.63E-05,1777
13357,,0.073278,0,2,0,0,0,0,1,0,0,0.036639,,
13358,2799,0.072673,0,2,0,0,0,0,0,0,0,0.0363365,2.60E-05,1399.5
13359,3229,0.07,0,2,0,0,0,0,1,0,0,0.035,2.17E-05,1614.5
13360,3229,0.117158,0,2,0,0,0,0,1,0,0,0.058579,3.63E-05,1614.5
13361,1721,0.075,0,1,0,0,0,0,0,0,0,0.075,4.36E-05,1721
13362,2768,0.074,0,2,0,0,0,0,1,0,0,0.037,2.67E-05,1384
13363,8000,0.1,0,2,0,0,0,0,1,1,0,0.05,1.25E-05,4000
13364,1823,0.1,0,1,0,0,0,1,0,0,0,0.1,5.49E-05,1823
13365,2233,0.1,0,1,0,0,0,0,0,0,0,0.1,4.48E-05,2233
13366,2768,0.1,0,2,0,0,0,0,1,0,0,0.05,3.61E-05,1384
13367,1789,0.1,0,1,0,0,1,0,1,0,0,0.1,5.59E-05,1789
13368,3229,0.08838,0,2,0,0,0,0,1,0,0,0.04419,2.74E-05,1614.5
13369,1777,0.062,0,1,0,0,0,0,1,1,0,0.062,3.49E-05,1777
13370,2126,0.061,0,1,0,0,0,1,1,0,0,0.061,2.87E-05,2126
13371,2481,0.059,0,1,0,0,0,0,1,0,0,0.059,2.38E-05,2481
13372,1777,0.059,0,1,0,0,0,0,1,1,0,0.059,3.32E-05,1777
13373,2481,0.058401,0,1,0,0,0,0,1,0,0,0.058401,2.35E-05,2481
13374,2954,0.1,0,4,0,0,0,0,0,0,0,0.025,3.39E-05,738.5
13375,2012,0.1,0,,0,0,0,0,1,0,0,,4.97E-05,
13376,1951,0.063,0,1,0,1,0,0,0,0,0,0.063,3.23E-05,1951
13377,2126,0.05,0,1,0,0,0,0,1,1,0,0.05,2.35E-05,2126
13378,1214,0.065,0,1,0,0,0,0,1,1,0,0.065,5.35E-05,1214
13379,2481,0.064855,0,1,0,0,0,0,1,0,0,0.064855,2.61E-05,2481
13380,2003,0.064,0,2,0,1,0,0,0,0,0,0.032,3.20E-05,1001.5
13381,1777,0.064,0,1,0,0,0,0,1,0,0,0.064,3.60E-05,1777
13382,2126,0.064,0,1,0,0,0,0,1,1,0,0.064,3.01E-05,2126
13383,1776,0.064,0,,0,0,0,0,0,0,0,,3.60E-05,
13384,1248,0.047,0,1,0,0,0,0,1,1,0,0.047,3.77E-05,1248
13385,2481,0.091709,0,1,0,0,0,0,1,0,0,0.091709,3.70E-05,2481
13386,2481,0.052,0,1,0,0,0,0,1,0,0,0.052,2.10E-05,2481
13387,1721,0.078324,0,1,0,0,0,0,0,0,0,0.078324,4.55E-05,1721
13388,1695,0.032327,0,1,0,0,0,0,0,0,0,0.032327,1.91E-05,1695
13389,,0.066,0,1,0,0,0,0,1,0,0,0.066,,
13390,1695,0.036242,0,1,0,0,0,0,0,0,0,0.036242,2.14E-05,1695
13391,2126,0.03,0,1,0,0,0,0,1,1,0,0.03,1.41E-05,2126
13392,2481,0.080455,0,1,0,0,0,0,1,0,0,0.080455,3.24E-05,2481
13393,2481,0.079912,0,1,0,0,0,0,1,0,0,0.079912,3.22E-05,2481
13394,53776,,,,,0,0,0,1,0,0,,,
13395,59416,,,,,0,0,0,1,0,0,,,
13396,2117,,,2,,0,0,0,1,0,0,,,1058.5
13397,2126,0.055,0,1,0,0,0,0,1,0,0,0.055,2.59E-05,2126
13398,44158,,,,,0,0,0,1,0,0,,,
13399,4321,,,,,0,0,0,1,0,0,,,
13400,49705,,,,,0,0,0,1,0,0,,,
13401,37909,,,,,0,0,0,1,0,0,,,
13402,2547,0.04,0,1,0,0,0,0,1,1,0,0.04,1.57E-05,2547
13403,8450,,,,,0,0,0,0,0,0,,,
13404,29335,,,,,0,0,0,1,0,0,,,
13405,5483,,,,,0,0,0,0,0,0,,,
13406,2150,,,1,,0,0,0,0,0,0,,,2150
13407,2481,0.056,0,1,0,0,0,0,1,0,0,0.056,2.26E-05,2481
13408,13020,,,,,0,0,0,1,0,0,,,
13409,1743,0.042865,0,1,0,0,1,0,0,0,0,0.042865,2.46E-05,1743
13410,17211,,,,,0,0,0,0,0,0,,,
13411,61764,,,,,0,0,0,1,0,0,,,
13412,2481,0.058,0,1,0,0,0,0,1,1,0,0.058,2.34E-05,2481
13413,2150,0.045138,0,1,0,0,0,0,0,0,0,0.045138,2.10E-05,2150
13414,2768,,,2,,0,0,0,1,0,0,,,1384
13415,23024,,,,,0,0,0,1,0,0,,,
13416,3491,0.01,0,10,0,0,0,0,0,1,0,0.001,2.86E-06,349.1
13417,2500,0.000989,0,2,0,0,0,0,1,1,0,0.0004945,3.96E-07,1250
13418,18173,,,,,0,0,0,1,0,0,,,
13419,29511,,,,,0,0,0,0,0,0,,,
13420,57126,,,,,0,0,0,1,0,0,,,
13421,16622,,,,,0,0,0,1,0,0,,,
13422,2876,0.046277,0,1,0,0,0,0,1,0,0,0.046277,1.61E-05,2876
13423,2481,0.046079,0,1,0,0,0,0,1,0,0,0.046079,1.86E-05,2481
13424,8497,0.046,0,,0,0,0,0,0,0,0,,5.41E-06,
13425,2150,0.045805,0,1,0,0,0,0,0,0,0,0.045805,2.13E-05,2150
13426,7739,,,,,0,0,0,1,0,0,,,
13427,9015,,,,,0,0,0,1,0,0,,,
13428,30166,,,,,0,0,0,1,0,0,,,
13429,2207,0.01,0,1,0,0,0,0,0,0,0,0.01,4.53E-06,2207
13430,2687,,,2,,0,0,0,1,0,0,,,1343.5
13431,4321,,,,,0,0,0,1,0,0,,,
13432,1205,,,,,0,0,0,0,0,0,,,
13433,16144,,,,,0,0,0,1,0,0,,,
13434,11096,,,,,0,0,0,1,0,0,,,
13435,12130,,,,,0,0,0,1,0,0,,,
13436,,0.023702,0,1,0,0,0,0,0,0,0,0.023702,,
13437,8841,,,,,1,0,0,1,0,0,,,
13438,32544,,,,,0,0,0,1,0,0,,,
13439,11868,,,,,0,0,0,0,0,0,,,
13440,41138,,,,,0,0,0,1,0,0,,,
13441,3000,,,4,,0,0,0,1,0,0,,,750
13442,6242,,,,,0,0,0,1,0,0,,,
13443,4986,,,,,0,0,0,0,0,0,,,
13444,10298,,,,,1,0,0,1,0,0,,,
13445,13020,,,,,0,0,0,1,0,0,,,
13446,18806,,,,,0,0,0,1,0,0,,,
13447,61631,,,,,0,0,0,1,0,0,,,
13448,4237,,,,,0,0,0,1,0,0,,,
13449,70252,,,,,0,0,0,1,0,0,,,
13450,7470,,,,,0,0,0,0,0,0,,,
13451,11178,,,,,0,0,0,1,0,0,,,
13452,89014,,,,,0,0,0,1,0,0,,,
13453,89641,,,,,0,0,0,1,0,0,,,
13454,7739,,,,,0,0,0,1,0,0,,,
13455,7025,,,,,0,0,0,0,0,0,,,
13456,3315,,,2,,0,0,0,1,0,0,,,1657.5
13457,50000,,,400,,0,1,1,1,0,0,,,125
13458,13860,,,,,0,0,0,1,0,0,,,
13459,5593,,,,,0,0,0,0,0,0,,,
13460,9000,,,43,,1,0,0,1,0,0,,,209.3023256
13461,22969,,,,,0,0,0,0,0,0,,,
13462,7844,,,,,0,0,0,1,0,0,,,
