,Facility Size (sq Ft),"Revenue (US Dollars, million)","Net Income (US Dollars, million)",Total Employees,"Total Assets (US Dollars, million)",Owns Rents_Owns,Importer,Exporter,Manufacturing,Women Owned,Minority Owned,RevPerEm,RevPerSq,SqPerEm,LogRpE,LogRpF,LogFpE
4427,6000,0.71,0,9,0,1,0,0,1,0,0,0.078888889,0.000118333,666.6666667,-0.148741651,-0.039368898,3.77815125
4428,10000,5.195489,0,25,0,0,0,0,1,1,0,0.20781956,0.000519549,400,0.505752586,0.178906607,2.82690837
4429,14000,5.174756,0,30,0,0,0,0,1,0,0,0.172491867,0.000369625,466.6666667,0.47868326,0.172182304,2.780095568
4430,10000,5.17358,0,25,0,1,0,0,1,0,0,0.2069432,0.000517358,400,0.504455557,0.178447792,2.82690837
4431,15817,5.138486,0,35,0,1,1,1,1,0,0,0.146813886,0.000324871,451.9142857,0.456746151,0.169281774,2.69814134
4432,15000,5.050944,0,18,0,0,0,0,1,0,0,0.280608,0.00033673,833.3333333,0.550045414,0.168428444,3.265751319
4433,4321,5.041182,0,,0,0,0,0,1,0,0,,0.00116667,,,0.19323782,
4434,16642,5,0,40,0,1,0,0,1,0,0,0.125,0.000300445,416.05,0.433393478,0.1655854,2.617341127
4435,5000,5,0,25,0,0,0,0,1,0,0,0.2,0.001,200,0.493981039,0.188963415,2.614162316
4436,16536,5,0,200,0,1,0,0,1,0,0,0.025,0.000302371,82.68,0.303478291,0.165694329,1.831555091
4437,8572,4.987995,0,25,0,0,0,0,1,0,0,0.1995198,0.000581894,342.88,0.493243219,0.177450147,2.779615721
4438,1438,0.7,0,1,0,0,0,0,0,0,1,0.7,0.000486787,1438,-0.514573173,-0.049054398,10.48984796
4439,5281,0.7,0,7,0,0,0,0,1,0,0,0.1,0.000132551,754.4285714,-0.171524391,-0.04160993,4.122198475
4440,17550,0.7,0,6,0,1,0,0,1,0,0,0.116666667,3.99E-05,2925,-0.183294662,-0.036496665,5.022230463
4441,160000,3.5,0,25,0,1,1,1,1,0,0,0.14,2.19E-05,6400,0.384507627,0.104545638,3.677892584
4442,7500,3.48431,0,14,0,1,0,0,1,0,0,0.248879286,0.000464575,535.7142857,0.460947893,0.139898895,3.294864436
4443,20000,3.47198,0,16,0,0,1,1,1,0,0,0.21699875,0.000173599,1250,0.439333324,0.125685525,3.495496579
4444,20000,3.433969,0,20,0,0,0,0,1,0,0,0.17169845,0.000171698,1000,0.405225043,0.124573967,3.252887031
4445,12000,3.418469,0,16,0,0,0,0,1,0,0,0.213654313,0.000284872,750,0.433851123,0.130867351,3.315197547
4446,7874,3.320655,0,20,0,0,0,0,1,0,0,0.16603275,0.000421724,393.7,0.394203714,0.133777622,2.946708935
4447,41000,3.3,0,33,0,1,0,0,1,0,0,0.1,8.05E-05,1242.424242,0.338570733,0.112408029,3.011979992
4448,4073,1.807019,0,15,0,0,0,0,1,0,0,0.120467933,0.000443658,271.5333333,0.213402919,0.071182496,2.997969025
4449,15000,1.75,0,25,0,1,0,0,1,0,0,0.07,0.000116667,600,0.171761573,0.058197495,2.951356833
4450,3196,1.7,0,3,0,0,0,0,1,0,0,0.566666667,0.000531915,1065.333333,0.382767373,0.065756,5.821025846
4451,9277,0.74,0,10,0,0,0,0,1,0,0,0.074,7.98E-05,927.7,-0.125570577,-0.032960637,3.809713294
4452,7733,0.74,0,34,0,0,0,0,0,0,0,0.021764706,9.57E-05,227.4411765,-0.08469075,-0.033630807,2.518249131
4453,2500,0.721,0,7,0,0,0,0,1,0,0,0.103,0.0002884,357.1428571,-0.157309612,-0.041809077,3.762570793
4454,3200,1.1,0,12,0,1,0,1,1,0,0,0.091666667,0.00034375,266.6666667,0.037158698,0.011809105,3.146614207
4455,18000,1.1,0,14,0,1,1,1,1,0,0,0.078571429,6.11E-05,1285.714286,0.03519513,0.009727388,3.618148228
4456,5031,1.03483,0,14,0,0,0,0,0,0,0,0.073916429,0.000205691,359.3571429,0.012642735,0.004016856,3.147420992
4457,12000,0.69,0,8,0,0,0,0,1,0,0,0.08625,5.75E-05,1500,-0.168878359,-0.0395057,4.274784665
4458,7500,0.69,0,8,0,0,0,0,1,0,0,0.08625,9.20E-05,937.5,-0.168878359,-0.041586674,4.060876795
4459,6000,0.678126,0,6,0,0,0,0,1,0,0,0.113021,0.000113021,1000,-0.199609508,-0.044648716,4.470666209
4460,4980,0.668,0,6,0,0,0,0,1,0,0,0.111333333,0.000134137,830,-0.207341077,-0.047393202,4.374911747
4461,11000,0.77,0,8,0,0,0,0,1,0,0,0.09625,7.00E-05,1375,-0.11895223,-0.028086673,4.235184081
4462,6386,0.762581,0,12,0,0,0,0,1,0,0,0.063548417,0.000119415,532.1666667,-0.105673255,-0.030934806,3.415998584
4463,20000,3.625521,0,14,0,1,0,0,0,0,0,0.258965786,0.000181276,1428.571429,0.475618215,0.130054993,3.65705464
4464,7057,3.602421,0,15,0,0,0,0,1,0,0,0.2401614,0.000510475,470.4666667,0.462241698,0.144621825,3.196209824
4465,12928,3.514029,0,20,0,1,1,0,1,0,0,0.17570145,0.000271815,646.4,0.41279487,0.132749892,3.109568405
4466,10000,3.5,0,12,0,0,1,0,1,0,0,0.291666667,0.00035,833.3333333,0.488416259,0.136017011,3.59084687
4467,11000,0.75,0,7,0,0,0,0,1,0,0,0.107142857,6.82E-05,1571.428571,-0.138345833,-0.030914773,4.475071968
4468,2700,2,0,16,0,0,1,0,1,0,0,0.125,0.000740741,168.75,0.244650542,0.087728966,2.788708824
4469,25000,1.926498,0,19,0,1,0,0,1,0,0,0.101394632,7.71E-05,1315.789474,0.218879321,0.064750443,3.380352508
4470,33000,1.9,0,15,0,0,0,0,1,0,0,0.126666667,5.76E-05,2200,0.231499855,0.061691433,3.752544601
4471,6108,1.864137,0,16,0,0,0,0,1,0,0,0.116508563,0.000305196,381.75,0.219820443,0.071443487,3.076843713
4472,2376,0.52,0,6,0,0,0,0,0,1,0,0.086666667,0.000218855,396,-0.336051728,-0.084126059,3.994621069
4473,2500,1.1,0,10,0,0,0,0,1,0,0,0.11,0.00044,250,0.039747432,0.0121817,3.262880619
4474,8662,1.1,0,15,0,1,0,0,1,0,0,0.073333333,0.000126991,577.4666667,0.034375881,0.010512112,3.270121114
4475,4980,0.54,0,6,0,0,0,0,1,0,0,0.09,0.000108434,830,-0.316657036,-0.072380211,4.374911747
4476,4050,0.54,0,11,0,0,0,0,1,0,0,0.049090909,0.000133333,368.1818182,-0.247971544,-0.074181449,3.342770305
4477,1800,0.53,0,5,0,0,1,0,1,0,0,0.106,0.000294444,360,-0.35433231,-0.084700783,4.183341611
4478,3642,0.521676,0,8,0,0,0,0,1,0,0,0.0652095,0.000143239,455.25,-0.296150234,-0.079351915,3.732112022
4479,3000,0.8,0,9,0,0,0,0,0,0,0,0.088888889,0.000266667,333.3333333,-0.096910013,-0.02787076,3.477121255
4480,4279,0.78,0,12,0,0,0,0,1,0,0,0.065,0.000182286,356.5833333,-0.09686794,-0.029715017,3.259898521
4481,8000,0.78,0,9,0,0,0,0,1,0,0,0.086666667,9.75E-05,888.8888889,-0.107905397,-0.027646146,3.903089987
4482,10000,0.78,0,8,0,0,0,0,1,0,0,0.0975,7.80E-05,1250,-0.113079638,-0.026976349,4.191806549
4483,6375,0.78,0,25,0,1,0,0,0,0,0,0.0312,0.000122353,255,-0.076259668,-0.028362718,2.688729222
4484,120000,0.775,0,6,0,0,0,0,1,0,0,0.129166667,6.46E-06,20000,-0.130988705,-0.021794516,6.010168058
4485,3264,0.5,0,5,0,0,0,0,0,0,0,0.1,0.000153186,652.8,-0.386852807,-0.085671998,4.515510511
4486,3154,0.5,0,5,0,0,0,0,1,0,0,0.1,0.000158529,630.8,-0.386852807,-0.086036552,4.496377391
4487,6048,2.023892,0,12,0,0,1,0,1,0,0,0.168657667,0.000334638,504,0.274867957,0.080967416,3.394797208
4488,16000,2,0,8,0,1,1,0,1,0,0,0.25,0.000125,2000,0.315464877,0.071603569,4.405714419
4489,5000,2,0,20,0,1,0,0,1,0,0,0.1,0.0004,250,0.227670249,0.081382113,2.797546533
4490,8200,2,0,21,0,0,0,0,1,0,0,0.095238095,0.000243902,390.4761905,0.224243824,0.076914745,2.915485494
4491,4049,0.563763,0,3,0,1,1,0,1,0,0,0.187921,0.000139235,1349.666667,-0.413419649,-0.068999011,5.991674964
4492,4646,0.55539,0.065469,5,0,0,0,0,1,0,0,0.111078,0.000119542,929.2,-0.328216326,-0.06964724,4.712553252
4493,4391,0.55,0,17,0,0,0,0,0,0,0,0.032352941,0.000125256,258.2941176,-0.206837407,-0.071278734,2.901810899
4494,5054,1.2,0,10,0,0,0,0,1,0,0,0.12,0.000237436,505.4,0.076033995,0.021379332,3.556425247
4495,14000,1.2,0,12,0,0,0,0,1,0,0,0.1,8.57E-05,1166.666667,0.071081932,0.019097636,3.72202772
4496,7555,1.2,0,15,0,1,1,0,1,0,0,0.08,0.000158835,503.6666667,0.065758601,0.020416828,3.22080401
4497,5220,1.2,0,6,0,0,0,0,1,0,0,0.2,0.000229885,870,0.093694746,0.021298619,4.399099663
4498,7200,1.2,0,7,0,1,0,0,0,0,0,0.171428571,0.000166667,1028.571429,0.087678135,0.020527462,4.271260397
4499,5724,1.155472,0,9,0,0,0,0,1,0,0,0.128385778,0.000201864,636,0.062759426,0.016701555,3.757699625
4500,4918,0.41,0,5,0,1,0,0,1,0,0,0.082,8.34E-05,983.6,-0.497610385,-0.104885787,4.744307129
4501,11000,0.41,0,6,0,1,1,0,1,0,0,0.068333333,3.73E-05,1833.333333,-0.458190796,-0.095812551,4.782158393
4502,4577,0.406568,0,5,0,0,0,0,1,0,0,0.0813136,8.88E-05,915.4,-0.502301842,-0.106777262,4.704202314
4503,3278,0.4,0,5,0,0,0,0,1,0,0,0.08,0.000122026,655.6,-0.511391594,-0.113192341,4.517899248
4504,2402,0.4,0,2,0,0,0,0,1,1,0,0.2,0.000166528,1201,-0.834043767,-0.117713775,7.085354026
4505,5100,0.4,0,5,0,1,0,0,1,0,0,0.08,7.84E-05,1020,-0.511391594,-0.107331754,4.764588085
4506,3200,0.83,0,10,0,1,0,0,1,0,0,0.083,0.000259375,320,-0.07770547,-0.023086575,3.365829267
4507,5000,0.820143,0,4,0,0,0,0,1,0,0,0.20503575,0.000164029,1250,-0.123196156,-0.023279566,5.292029674
4508,4016,0.82,0,9,0,0,0,0,0,1,1,0.091111111,0.000204183,446.2222222,-0.086186148,-0.023915394,3.603793704
4509,5000,0.81,0,6,0,1,0,0,1,0,0,0.135,0.000162,833.3333333,-0.108289189,-0.024740666,4.376971463
4510,27000,0.806772,0.041268,9,0,0,0,0,1,0,0,0.089641333,2.99E-05,3000,-0.093249183,-0.021042999,4.431363764
4511,2739,0.8,0,2,0,1,0,0,1,0,0,0.4,0.000292077,1369.5,-0.203114014,-0.028191249,7.204860396
4512,4646,0.41,0,5,0,0,0,0,1,0,0,0.082,8.82E-05,929.2,-0.497610385,-0.105592522,4.712553252
4513,2700,0.591,0,6,0,0,0,0,0,0,0,0.0985,0.000218889,450,-0.270279315,-0.066566105,4.060314427
4514,1600,0.577734,0,5,0,0,0,1,0,0,0,0.1155468,0.000361084,320,-0.306202776,-0.074364279,4.117605647
4515,1721,0.4,0,1,0,0,0,0,0,0,0,0.4,0.000232423,1721,-1.321928095,-0.122981136,10.74903138
4516,15000,1.2,0,11,0,0,0,0,1,0,0,0.109090909,8.00E-05,1363.636364,0.073371592,0.018960612,3.869684795
4517,18000,1.2,0,15,0,0,0,0,1,1,0,0.08,6.67E-05,1200,0.065758601,0.018607797,3.533927322
4518,1600,0.44,0,3,0,0,0,0,0,0,0,0.146666667,0.000275,533.3333333,-0.592212286,-0.111277769,5.321928095
4519,5021,0.431121,0,8,0,1,0,0,0,0,0,0.053890125,8.59E-05,627.625,-0.38292239,-0.098735892,3.878249171
4520,24000,0.87,0,14,0,0,0,0,1,0,0,0.062142857,3.63E-05,1714.285714,-0.051425216,-0.013807724,3.724380407
4521,12000,0.86,0,10,0,1,0,0,1,0,0,0.086,7.17E-05,1200,-0.06289803,-0.016057524,3.917044266
4522,9400,0.85,0,10,0,0,0,0,1,0,0,0.085,9.04E-05,940,-0.067775658,-0.017764612,3.815206224
4523,6117,0.84,0,10,0,0,0,0,1,0,0,0.084,0.000137322,611.7,-0.07271101,-0.019997344,3.636033299
4524,8000,0.32,0,4,0,0,0,0,1,0,0,0.08,4.00E-05,2000,-0.707970326,-0.126784169,5.584059348
4525,4316,0.319023,0,4,0,0,0,0,1,0,0,0.07975575,7.39E-05,1079,-0.709870241,-0.136497081,5.200625797
4526,3643,0.317856,0,4,0,0,0,0,0,0,0,0.079464,8.73E-05,910.75,-0.712147278,-0.13976563,5.095296149
4527,3768,0.316208,0,3,0,0,0,0,1,0,0,0.105402667,8.39E-05,1256,-0.830527113,-0.139824284,5.939791625
4528,5300,0.6,0,10,0,0,0,0,1,0,0,0.06,0.000113208,530,-0.213030831,-0.059568291,3.576245467
4529,9000,0.6,0,6,0,0,0,0,1,0,0,0.1,6.67E-05,1500,-0.262512441,-0.056103982,4.679034055
4530,6000,0.6,0,5,0,0,0,0,1,0,0,0.12,1.00E-04,1200,-0.285097209,-0.058718864,4.855291627
4531,5035,0.33,0,9,0,0,0,0,1,0,0,0.036666667,6.55E-05,559.4444444,-0.48148606,-0.130061083,3.701999475
4532,3000,0.45,0,3,0,0,0,0,1,0,0,0.15,0.00015,1000,-0.576001547,-0.099734079,5.775373393
4533,3128,0.446632,0,5,0,0,0,0,0,0,0,0.0893264,0.000142785,625.6,-0.449848489,-0.100149771,4.491757538
4534,1200,0.31,0,4,0,0,0,0,1,0,0,0.0775,0.000258333,300,-0.727696901,-0.165186219,4.405312427
4535,6048,0.9,0,10,0,0,0,0,1,0,0,0.09,0.00014881,604.8,-0.043938748,-0.012099997,3.631302425
4536,5054,0.89,0,10,0,0,0,0,1,1,0,0.089,0.000176098,505.4,-0.048598376,-0.013664951,3.556425247
4537,4699,0.34,0,5,0,0,0,0,1,0,0,0.068,7.24E-05,939.8,-0.602095136,-0.127592698,4.718883949
4538,2797,0.34,0,4,0,0,0,0,1,0,0,0.085,0.000121559,699.25,-0.67030213,-0.135933533,4.931102115
4539,3361,0.34,0,5,0,1,0,0,0,0,0,0.068,0.00010116,672.2,-0.602095136,-0.132858434,4.531854843
4540,4204,0.339603,0,4,0,0,0,0,1,0,0,0.08490075,8.08E-05,1051,-0.671028054,-0.129434917,5.18428929
4541,3768,0.336447,0,3,0,0,0,0,1,0,0,0.112149,8.93E-05,1256,-0.785774419,-0.132289896,5.939791625
4542,4413,0.63,0,7,0,0,0,0,1,0,0,0.09,0.00014276,630.4285714,-0.222192089,-0.055054623,4.035848011
4543,4980,0.62,0,6,0,0,1,0,1,0,0,0.103333333,0.000124498,830,-0.245661806,-0.056152403,4.374911747
4544,2240,0.25,0,5,0,0,0,0,0,0,0,0.05,0.000111607,448,-0.773705614,-0.179706096,4.305394378
4545,1000,0.25,0,2,0,0,0,0,1,0,0,0.125,0.00025,500,-1.261859507,-0.200686664,6.287709823
4546,15000,0.473087,0,4,0,0,0,0,1,0,0,0.11827175,3.15E-05,3750,-0.465054271,-0.077838094,5.974635869
4547,2105,0.47,0,5,0,0,0,1,0,0,0,0.094,0.000223278,421,-0.421386128,-0.098669054,4.270701999
4548,4204,0.466411,0,4,0,0,0,0,1,0,0,0.11660275,0.000110945,1051,-0.473884735,-0.09140785,5.18428929
4549,3470,0.26,0,2,0,1,0,0,1,0,0,0.13,7.49E-05,1735,-1.226159276,-0.165246386,7.420188138
4550,4268,0.35,0,4,0,0,0,0,1,0,0,0.0875,8.20E-05,1067,-0.652291161,-0.125593325,5.193676965
4551,4646,0.35,0,5,0,0,0,1,1,0,0,0.07,7.53E-05,929.2,-0.585916884,-0.12433109,4.712553252
4552,1835,0.35,0,3,0,0,0,0,0,0,0,0.116666667,0.000190736,611.6666667,-0.757286586,-0.139700612,5.420782174
4553,3470,0.25,0,2,0,1,0,0,1,0,0,0.125,7.20E-05,1735,-1.261859507,-0.170057616,7.420188138
4554,9000,0.25,0,6,0,0,0,0,1,1,0,0.041666667,2.78E-05,1500,-0.712414374,-0.152256719,4.679034055
4555,1581,0.25,0,2,0,0,0,1,0,0,0,0.125,0.000158128,790.5,-1.261859507,-0.188206569,6.70465178
4556,4265,0.66,0,,0,0,0,0,0,0,0,,0.000154748,,,-0.049713523,
4557,5281,0.65,0,7,0,0,0,0,1,0,0,0.092857143,0.000123083,754.4285714,-0.207162792,-0.050255414,4.122198475
4558,3650,0.65,0,7,0,0,0,0,0,0,0,0.092857143,0.000178082,521.4285714,-0.207162792,-0.052518603,3.94456025
4559,3742,0.65,0,4,0,0,0,0,1,0,0,0.1625,0.000173704,935.5,-0.267660475,-0.0523597,5.111955822
4560,4300,0.65,0,5,0,0,0,0,1,0,0,0.13,0.000151163,860,-0.240424523,-0.051489822,4.669360171
4561,5281,0.64,0,7,0,0,0,0,1,0,0,0.091428571,0.000121189,754.4285714,-0.21461873,-0.052064143,4.122198475
4562,3768,0.269199,0,3,0,0,0,0,1,0,0,0.089733,7.14E-05,1256,-0.946627522,-0.159370493,5.939791625
4563,3304,0.263245,0,3,0,0,0,0,1,0,0,0.087748333,7.97E-05,1101.333333,-0.962760983,-0.164715338,5.844998986
4564,3419,0.263,0,3,0,1,0,0,1,0,0,0.087666667,7.69E-05,1139.666667,-0.963432648,-0.164137185,5.869679354
4565,5729,0.488821,0,4,0,0,0,0,0,0,0,0.12220525,8.53E-05,1432.25,-0.444726015,-0.082715174,5.376595274
4566,4204,0.21,0,4,0,0,0,0,1,0,0,0.0525,5.00E-05,1051,-0.969684967,-0.187042989,5.18428929
4567,5016,0.367336,0,4,0,0,0,0,0,0,0,0.091834,7.32E-05,1254,-0.622253465,-0.11753905,5.294014772
4568,360,0.36,0,4,0,0,0,0,1,0,0,0.09,0.001,90,-0.634787611,-0.173570029,3.657242063
4569,4204,0.353725,0,4,0,0,0,0,1,0,0,0.08843125,8.41E-05,1051,-0.645713324,-0.124551947,5.18428929
4570,3278,0.216452,0,2,0,0,0,0,1,0,0,0.108226,6.60E-05,1639,-1.393017792,-0.189053563,7.368376308
4571,3229,0.215596,0,2,0,0,0,0,1,0,0,0.107798,6.68E-05,1614.5,-1.396624641,-0.189896375,7.354667205
4572,3229,0.279984,0,2,0,0,0,0,1,0,0,0.139992,8.67E-05,1614.5,-1.158755307,-0.157553738,7.354667205
4573,1800,0.278023,0,2,0,0,0,0,1,0,0,0.1390115,0.000154457,900,-1.165153028,-0.170775035,6.822736302
4574,3825,0.207188,0,3,0,0,0,0,1,0,0,0.069062667,5.42E-05,1275,-1.135493824,-0.19081935,5.950622016
4575,2266,0.2,0,2,0,0,0,0,1,0,0,0.1,8.83E-05,1133,-1.464973521,-0.208320674,7.032300222
4576,6000,0.5,0,6,0,1,0,0,0,0,0,0.083333333,8.33E-05,1000,-0.356207187,-0.079676534,4.470666209
4577,4699,0.5,0,5,0,0,0,0,1,0,0,0.1,0.000106406,939.8,-0.386852807,-0.081979725,4.718883949
4578,5619,0.5,0,8,0,0,0,0,1,0,0,0.0625,8.90E-05,702.375,-0.315464877,-0.080281965,3.929461321
4579,3315,0.22,0,2,0,0,0,0,1,0,0,0.11,6.64E-05,1657.5,-1.378218456,-0.18678608,7.378592963
4580,,0.22,0,3,0,0,0,0,0,1,0,0.073333333,,,-1.092212286,,
4581,3768,0.22,0,3,0,0,0,0,1,0,0,0.073333333,5.84E-05,1256,-1.092212286,-0.183880573,5.939791625
4582,5202,0.38,0,7,0,0,1,0,1,0,0,0.054285714,7.30E-05,743.1428571,-0.465309559,-0.11307781,4.114950228
4583,2841,0.375336,0,2,0,0,1,0,1,0,0,0.187668,0.000132114,1420.5,-0.891974052,-0.123232467,7.238141666
4584,4204,0.373287,0,4,0,0,0,0,1,0,0,0.09332175,8.88E-05,1051,-0.61226824,-0.118100709,5.18428929
4585,3266,0.37,0,4,0,0,0,0,0,0,0,0.0925,0.000113288,816.5,-0.617763671,-0.122878853,5.027420574
4586,3825,0.18,0,3,0,0,0,0,1,1,0,0.06,4.71E-05,1275,-1.236965594,-0.207871646,5.950622016
4587,8000,0.29,0,5,0,0,0,1,1,0,0,0.058,3.63E-05,1600,-0.690870832,-0.137737537,5.015850049
4588,3868,0.28,0,3,0,0,0,0,1,0,0,0.093333333,7.24E-05,1289.333333,-0.918250634,-0.154102872,5.95868604
4589,3768,0.229901,0,3,0,0,0,0,1,0,0,0.076633667,6.10E-05,1256,-1.060457677,-0.178534491,5.939791625
4590,3278,0.18,0,2,0,0,0,0,1,0,0,0.09,5.49E-05,1639,-1.560876795,-0.211834566,7.368376308
4591,3768,0.176142,0,3,0,0,0,0,1,0,0,0.058714,4.67E-05,1256,-1.252594571,-0.210881905,5.939791625
4592,3229,0.188774,0,2,0,0,0,0,1,0,0,0.094387,5.85E-05,1614.5,-1.517555159,-0.206339066,7.354667205
4593,2400,0.3,0,3,0,0,0,0,1,0,0,0.1,0.000125,800,-0.868482797,-0.154688186,5.614409345
4594,3000,0.3,0,5,0,1,0,0,1,0,0,0.06,1.00E-04,600,-0.671950016,-0.150376909,4.46843882
4595,2500,0.3,0,6,0,0,0,0,1,1,0,0.05,0.00012,416.6666667,-0.618719628,-0.1538811,4.020764276
4596,4204,0.297642,0,4,0,0,0,0,1,0,0,0.0744105,7.08E-05,1051,-0.75297335,-0.145241384,5.18428929
4597,3868,0.29,0,3,0,0,0,0,1,0,0,0.096666667,7.50E-05,1289.333333,-0.892937597,-0.149854782,5.95868604
4598,3768,0.153657,0,3,0,0,0,0,1,0,0,0.051219,4.08E-05,1256,-1.351107302,-0.227467121,5.939791625
4599,3229,0.15204,0,2,0,0,0,0,1,0,0,0.07602,4.71E-05,1614.5,-1.714537198,-0.233122336,7.354667205
4600,3768,0.230656,0,3,0,0,0,0,1,0,0,0.076885333,6.12E-05,1256,-1.058092637,-0.178136323,5.939791625
4601,4268,0.23,0,4,0,0,0,0,1,0,0,0.0575,5.39E-05,1067,-0.913161023,-0.175821683,5.193676965
4602,3278,0.23,0,2,0,0,0,0,1,0,0,0.115,7.02E-05,1639,-1.337756718,-0.1815538,7.368376308
4603,4268,0.23,0,4,0,0,0,0,1,0,0,0.0575,5.39E-05,1067,-0.913161023,-0.175821683,5.193676965
4604,3352,0.23,0,3,0,0,0,0,0,0,0,0.076666667,6.86E-05,1117.333333,-1.060147117,-0.181054503,5.855403217
4605,10000,0.23,0,2,0,0,0,0,1,0,0,0.115,2.30E-05,5000,-1.337756718,-0.159568041,8.383613097
4606,4500,0.16,0,3,0,1,0,0,0,0,0,0.053333333,3.56E-05,1500,-1.321928095,-0.217857574,6.067854643
4607,2481,0.157822,0,1,0,0,0,0,1,0,0,0.157822,6.36E-05,2481,-2.663629767,-0.236206368,11.27670602
4608,3229,0.15748,0,2,0,0,0,0,1,0,0,0.07874,4.88E-05,1614.5,-1.6825379,-0.228771453,7.354667205
4609,3768,0.19354,0,3,0,0,0,0,1,0,0,0.064513333,5.14E-05,1256,-1.184648164,-0.199442714,5.939791625
4610,2400,0.3,0,8,0,1,0,0,1,0,0,0.0375,0.000125,300,-0.547951637,-0.154688186,3.542297905
4611,3278,0.3,0,2,0,0,0,0,1,0,0,0.15,9.15E-05,1639,-1.095903274,-0.148730633,7.368376308
4612,2518,0.16,0,1,0,0,0,0,1,0,0,0.16,6.35E-05,2518,-2.64385619,-0.234009696,11.29806257
4613,2799,0.16,0,3,0,0,0,0,1,0,0,0.053333333,5.72E-05,933,-1.321928095,-0.23089044,5.725347886
4614,3278,0.24,0,2,0,0,0,0,1,0,0,0.12,7.32E-05,1639,-1.299017288,-0.176296274,7.368376308
4615,2699,0.24,0,3,0,0,0,0,1,0,0,0.08,8.89E-05,899.6666667,-1.029446845,-0.180633084,5.699104631
4616,3229,0.235866,0,2,0,0,0,0,1,0,0,0.117933,7.30E-05,1614.5,-1.314832764,-0.17877529,7.354667205
4617,3229,0.139996,0,2,0,0,0,0,1,0,0,0.069998,4.34E-05,1614.5,-1.789659053,-0.24333651,7.354667205
4618,2481,0.1363,0,1,0,0,0,0,1,0,0,0.1363,5.49E-05,2481,-2.875142533,-0.254962977,11.27670602
4619,2739,0.2,0,2,0,0,0,0,1,0,0,0.1,7.30E-05,1369.5,-1.464973521,-0.203331285,7.204860396
4620,3825,0.2,0,3,0,0,0,0,1,0,0,0.066666667,5.23E-05,1275,-1.160964047,-0.195099612,5.950622016
4621,3229,0.199706,0,2,0,0,0,0,1,0,0,0.099853,6.18E-05,1614.5,-1.466312557,-0.199371707,7.354667205
4622,3278,0.198244,0,2,0,0,0,0,1,0,0,0.099122,6.05E-05,1639,-1.473000712,-0.199908453,7.368376308
4623,2768,0.14,0,2,0,0,0,0,1,0,0,0.07,5.06E-05,1384,-1.789633046,-0.248062395,7.21444717
4624,2465,0.163,0,4,0,0,0,0,1,0,0,0.04075,6.61E-05,616.25,-1.127104727,-0.232268549,4.852592962
4625,3229,0.244277,0,2,0,0,0,0,1,0,0,0.1221385,7.57E-05,1614.5,-1.28293891,-0.174438744,7.354667205
4626,3278,0.24,0,2,0,0,0,0,1,1,0,0.12,7.32E-05,1639,-1.299017288,-0.176296274,7.368376308
4627,850,0.14,0,2,0,1,0,0,1,1,0,0.07,0.000164706,425,-1.789633046,-0.291481685,6.139778718
4628,2518,0.14,0,1,0,0,0,0,1,0,0,0.14,5.56E-05,2518,-2.836501268,-0.251060857,11.29806257
4629,3229,0.14,0,2,0,0,0,0,1,0,0,0.07,4.34E-05,1614.5,-1.789633046,-0.243332974,7.354667205
4630,2400,0.2,0,3,0,0,0,0,1,0,0,0.066666667,8.33E-05,800,-1.160964047,-0.206782936,5.614409345
4631,7000,0.12,0,1,0,0,0,0,1,0,0,0.12,1.71E-05,7000,-3.058893689,-0.239478615,12.77313921
4632,2699,0.17,0,3,0,0,0,0,1,0,0,0.056666667,6.30E-05,899.6666667,-1.278196674,-0.224280261,5.699104631
4633,2207,0.16664,0,2,0,0,0,0,0,0,0,0.08332,7.55E-05,1103.5,-1.631075404,-0.232735271,7.008286259
4634,1581,0.12,0,2,0,0,0,0,0,0,0,0.06,7.59E-05,790.5,-1.929947041,-0.287851943,6.70465178
4635,3278,0.12,0,2,0,0,0,0,1,0,0,0.06,3.66E-05,1639,-1.929947041,-0.261922975,7.368376308
4636,2481,0.143667,0,1,0,0,0,0,1,0,0,0.143667,5.79E-05,2481,-2.799199379,-0.248228461,11.27670602
4637,3315,0.142055,0,2,0,0,0,0,1,0,0,0.0710275,4.29E-05,1657.5,-1.776369145,-0.240746326,7.378592963
4638,3418,0.14,0,2,0,1,0,0,1,0,0,0.07,4.10E-05,1709,-1.789633046,-0.241631874,7.406444428
4639,1872,0.14,0,2,0,0,0,0,1,0,0,0.07,7.48E-05,936,-1.789633046,-0.260938923,6.858436534
4640,3229,0.12,0,2,0,0,0,0,1,0,0,0.06,3.72E-05,1614.5,-1.929947041,-0.262411199,7.354667205
4641,2575,0.119782,0,3,0,0,0,0,0,0,0,0.039927333,4.65E-05,858.3333333,-1.530758484,-0.270204817,5.665178358
4642,3229,0.119532,0,2,0,0,0,0,1,0,0,0.059766,3.70E-05,1614.5,-1.933503915,-0.262894821,7.354667205
4643,3264,0.2,0,5,0,0,0,0,1,1,0,0.04,6.13E-05,652.8,-0.898244402,-0.198924219,4.515510511
4644,3229,0.121679,0,2,0,0,0,0,1,0,0,0.0608395,3.77E-05,1614.5,-1.917299552,-0.260691544,7.354667205
4645,3229,0.17,0,2,0,0,0,0,1,0,0,0.085,5.26E-05,1614.5,-1.612904625,-0.21930355,7.354667205
